version 1, schema advice_levels_tables
Key(string)	Thread_Name(string)	advice_thread_level(int)	points_needed(int)	game_area(string)	category(string)	sub_category(string)	max_repeat_count(int)	repeat_interval(int)	pause_battle(boolean)	priority_level(int)	high_verbosity_only(boolean)	locatable(boolean)	parameter(string)	on_display_script(optstring)	suppressible(boolean)	unknown15(boolean)	unknown16(boolean)	audio_clip(string)
"1271563323"	"1046_Campaign_Advice_UI_Incoming_Message_Thread"	1	1	"Campaign"	"UI"	"Messages"	1	0	false	2	true	false	"none"	""	false	false	false	"n"
"1271902891"	"0166_Battle_Advice_Ship_Rallying_Thread"	1	1	"Naval Battle"	"Units"	"Naval"	1	0	false	1	false	false	"none"	""	false	false	false	"n"
"1273146092"	"4078_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"
"1273390037"	"0073_Battle_Advice_Mountain_Passes_Thread"	1	1	"Battle"	"Units"	"Tactics"	1	0	false	3	true	false	"none"	""	false	false	false	"n"
"1278367614"	"0708_ep_1_construct_fishery_1"	1	3	"Campaign"	"Episodic"	"1"	5	3	false	0	false	true	"mission"	""	false	false	false	"n"
"1278703861"	"5191_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1279704252"	"5108_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1285898376"	"3180_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1290794483"	"5185_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1291133193"	"0037_Battle_Advice_Cavalry_Against_Points_Thread"	1	1	"Battle"	"Units"	"Tactics"	1	0	false	1	true	false	"none"	""	false	false	false	"n"
"1297297515"	"0706_ep_1_construct_plantation_1"	1	3	"Campaign"	"Episodic"	"1"	5	3	false	0	false	true	"mission"	""	false	false	false	"n"
"1300166217"	"5019_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1300414160"	"4028_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"
"1301444000"	"3119_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1308226834"	"5008_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1308478569"	"0024_Battle_Advice_Outflanking_With_Cavalry_Thread"	3	3	"Battle"	"Units"	"Tactics"	1	0	false	2	true	false	"none"	""	false	false	false	"n"
"1310965009"	"0108_Battle_Advice_Defences_Stakes_Thread"	1	1	"Battle"	"Units"	"Land"	1	0	false	1	false	false	"none"	""	false	false	false	"n"
"1312374983"	"3012_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1312920696"	"5066_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1318614585"	"3002_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1329668728"	"3127_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1330018388"	"3115_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1337568468"	"4008_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"
"1339100252"	"1061_Campaign_Advice_Slot_Selected_Thread"	1	1	"Campaign"	"Slots"	"Fur Traders"	1	0	false	1	true	false	"none"	""	false	false	false	"n"
"1344639728"	"5226_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1344814909"	"5247_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1350353173"	"BattleIsLandConflictTest"	1	1	"Battle"	"Triggers"	"Test"	1	0	false	0	false	false	"none"	""	false	false	false	"n"
"1351695450"	"1140_Campaign_Advice_Warning_Population_Thread"	1	1	"Campaign"	"Warnings"	"Population"	1	0	false	1	false	true	"region"	""	false	false	false	"n"
"1353749380"	"0725_ep_2_intro"	1	1	"Campaign"	"Episodic"	"1"	100	1	false	0	false	false	"none"	""	false	false	false	"n"
"1355955492"	"1103_Campaign_Advice_Undeveloped_Farm_Thread"	1	5	"Campaign"	"Warnings"	"Construction"	0	5	false	1	true	true	"region_slot"	""	false	false	false	"n"
"1370295055"	"3004_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1371055155"	"4019_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"
"1372607332"	"1065_Campaign_Advice_Character_Selected_Thread"	3	10	"Campaign"	"UI"	"Panels"	1	0	false	2	false	false	"none"	""	false	false	false	"n"
"1380361978"	"5184_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1387459530"	"0023_Battle_Advice_Outflanking_Thread"	2	2	"Battle"	"Units"	"Tactics"	1	0	false	2	true	false	"none"	""	false	false	false	"n"
"1391128726"	"0117_Battle_Advice_Light_Dragoons_Thread"	1	1	"Battle"	"Units"	"Land"	1	0	false	1	false	true	"battle_unit"	""	false	false	false	"n"
"1391140702"	"1066_Campaign_Advice_Character_Selected_Thread"	4	15	"Campaign"	"Characters"	"Commanders"	1	0	false	2	false	false	"none"	""	false	false	false	"n"
"1392703367"	"1114_Campaign_Advice_Keyboard_Shortcuts_Thread"	1	1	"Campaign"	"UI"	"Keyboard"	1	0	false	2	true	false	"none"	""	false	false	false	"n"
"1393925672"	"3049_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1394332445"	"5094_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1452525359"	"5005_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1460900428"	"5214_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1461811186"	"1105_Campaign_Advice_Undeveloped_Plantation_Thread"	1	5	"Campaign"	"Warnings"	"Construction"	0	5	false	1	true	true	"region_slot"	""	false	false	false	"n"
"1465760677"	"0041_Battle_Advice_Cavalry_Against_Camels_Thread"	1	1	"Battle"	"Units"	"Tactics"	1	0	false	1	true	false	"none"	""	false	false	false	"n"
"1466024127"	"5140_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1466490438"	"4053_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"
"1475059206"	"0071_Battle_Advice_Keep_Enemy_Occupied_Thread"	1	1	"Battle"	"Units"	"Tactics"	1	0	false	3	true	false	"none"	""	false	false	false	"n"
"1479256330"	"1067_Campaign_Advice_Character_Selected_Thread"	2	3	"Campaign"	"Characters"	"Agents"	1	0	false	2	false	false	"none"	""	false	false	false	"n"
"1480501127"	"5107_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1483450153"	"0085_Battle_Advice_Fighting_Elephants_Thread"	1	1	"Battle"	"Units"	"Tactics"	1	0	false	1	true	false	"none"	""	false	false	false	"n"
"1489756505"	"1092_Campaign_Advice_Region_Capital_Thread"	3	6	"Campaign"	"Slots"	"Cities"	1	0	false	1	false	false	"none"	""	false	false	false	"n"
"1491716739"	"5136_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1499062782"	"3043_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1500507282"	"1025_Campaign_Advice_UI_Lists_Panel_Thread"	1	1	"Campaign"	"UI"	"Panels"	1	0	false	1	false	false	"none"	""	false	false	false	"n"
"1511066228"	"4081_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"
"1512911873"	"3058_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1533417513"	"5235_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1533668202"	"0712_ep_1_recruit_unit_3"	1	1	"Campaign"	"Episodic"	"1"	5	1	false	0	false	false	"none"	""	false	false	false	"n"
"1540488474"	"0050_Battle_Advice_Risky_Elephant_Attack_Thread"	1	1	"Battle"	"Units"	"Tactics"	1	0	false	1	true	false	"none"	""	false	false	false	"n"
"1547118664"	"4004_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"
"1547606257"	"1210_Campaign_Advice_UI_Agent_Options_Panel_Thread"	1	1	"Campaign"	"UI"	"Buttons"	1	0	false	1	false	false	"none"	""	false	false	false	"n"
"1549474655"	"3151_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1555041766"	"4022_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"
"1558061333"	"4056_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"
"1569656069"	"5175_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1572526606"	"0029_Battle_Advice_Attacking_Hills_Thread"	1	1	"Battle"	"Units"	"Tactics"	1	4	false	2	true	false	"none"	""	false	true	false	"n"
"1588551098"	"3125_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1590729744"	"1028_Campaign_Advice_UI_Government_Panel_Thread"	1	1	"Campaign"	"UI"	"Panels"	1	0	false	1	false	false	"none"	""	false	false	false	"n"
"1591689763"	"0035_Battle_Advice_Cavalry_Against_Points_Thread"	1	1	"Battle"	"Units"	"Tactics"	1	0	false	1	true	false	"none"	""	false	false	false	"n"
"1592987231"	"0118_Battle_Advice_First_Shot_Thread"	1	1	"Battle"	"Units"	"Tactics"	1	0	false	3	true	false	"none"	""	false	false	false	"n"
"1599262495"	"0214_Battle_Advice_Delay_Phase_Thread"	1	1	"Battle"	"Phases"	"Delay"	1	0	false	1	true	false	"none"	""	false	false	false	"n"
"1616387243"	"1081_Campaign_Advice_Right_Click_Details_Thread"	5	10	"Campaign"	"UI"	"Panels"	1	0	false	1	false	false	"none"	""	false	false	false	"n"
"1616565454"	"3121_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1617212745"	"1084_Campaign_Advice_War_Weariness_Thread"	1	1	"Campaign"	"Features"	"Weariness"	1	0	false	1	false	false	"none"	""	false	false	false	"n"
"1621609724"	"0080_Battle_Advice_Withdraw_Button_Thread"	1	1	"Battle"	"UI"	"Buttons"	1	0	false	2	false	false	"none"	""	false	false	false	"n"
"1629386802"	"1101_Campaign_Advice_Sieges_Thread"	3	6	"Campaign"	"Features"	"Sieges"	1	0	false	1	true	false	"none"	""	false	false	false	"n"
"1629939362"	"3117_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1635040260"	"5070_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1642494451"	"5001_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1644011674"	"4049_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"
"1646531127"	"5245_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1647725982"	"1152_Campaign_Advice_Port_Blockaded_Thread"	1	1	"Campaign"	"Features"	"Blockades"	1	0	false	1	false	true	"port"	""	false	false	false	"n"
"1649185866"	"0141_Battle_Advice_Terrain_Thread"	1	1	"Battle"	"Units"	"Tactics"	1	0	false	3	true	false	"none"	""	false	false	false	"n"
"1652433872"	"0729_ep_3_intro"	1	1	"Campaign"	"Episodic"	"1"	100	1	false	0	false	false	"none"	""	false	false	false	"n"
"1665780632"	"0813_bat_tut_fire_at_will"	1	1	"Battle"	"Tutorial"	"1"	1	1	false	1	false	false	"none"	""	false	false	false	"n"
"1668586924"	"5246_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1669231262"	"5228_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1678481462"	"3019_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1679453711"	"3098_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1683219297"	"4075_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"
"1690131508"	"4039_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"
"1690681232"	"1130_Campaign_Advice_Warning_Wealth_Growth_Thread"	1	2	"Campaign"	"Warnings"	"Wealth"	0	3	false	1	false	true	"region"	""	false	false	false	"n"
"1705389357"	"5079_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1711977805"	"5047_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1716658624"	"0218_Battle_Advice_Wavering_Morale_Thread"	1	1	"Battle"	"Units"	"Morale"	1	0	false	1	true	true	"battle_unit"	""	false	false	false	"n"
"1722074419"	"3216_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1725789543"	"1031_Campaign_Advice_UI_Government_Panel_Thread"	1	1	"Campaign"	"UI"	"Panels"	1	0	false	1	false	false	"none"	""	false	false	false	"n"
"1732561431"	"1076_Campaign_Advice_Character_Selected_Thread"	1	1	"Campaign"	"Characters"	"Brigands"	1	0	false	2	false	false	"none"	""	false	false	false	"n"
"1735288622"	"0221_Battle_Advice_Keeping Control Thread"	1	1	"Battle"	"Siege"	"Attack"	1	0	false	1	false	false	"none"	""	false	false	false	"n"
"1735873080"	"0159_Battle_Advice_Magazine_Explosion_Thread"	1	1	"Naval Battle"	"Units"	"Naval"	1	0	false	1	true	false	"none"	""	false	false	false	"n"
"1738763088"	"0107_Battle_Advice_Bombardment_Thread"	1	1	"Battle"	"Units"	"Tactics"	1	0	false	1	false	false	"none"	""	false	false	false	"n"
"1740116298"	"3178_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1741193335"	"1200_Campaign_Advice_UI_Help_Regions_Thread"	1	1	"Campaign"	"UI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"
"1747270845"	"3214_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1747583890"	"1017_Campaign_Advice_UI_Missions_Panel_Thread"	1	1	"Campaign"	"UI"	"Panels"	1	0	false	1	false	false	"none"	""	false	false	false	"n"
"1749194297"	"0070_Battle_Advice_Avoid_Elite_Units_Thread"	1	1	"Battle"	"Units"	"Tactics"	1	0	false	3	true	false	"none"	""	false	false	false	"n"
"1753961116"	"5014_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1757156195"	"1135_Campaign_Advice_Warning_Culture_Shock_Thread"	1	5	"Campaign"	"Warnings"	"Culture"	0	3	false	1	false	true	"region"	""	false	false	false	"n"
"1762719010"	"1068_Campaign_Advice_Character_Selected_Thread"	5	16	"Campaign"	"Characters"	"Agents"	1	0	false	2	false	false	"none"	""	false	false	false	"n"
"1763092141"	"3229_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1771587010"	"4083_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"
"1776260510"	"3011_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1776699918"	"5180_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1781153518"	"0807_bat_tut_kill_other_unit"	1	1	"Battle"	"Tutorial"	"1"	1	1	false	1	false	false	"none"	""	false	false	false	"n"
"1782364698"	"1049_Campaign_Advice_UI_Review_Panel_Thread"	1	1	"Campaign"	"UI"	"Panels"	1	0	false	1	false	false	"none"	""	false	false	false	"n"
"1787783245"	"1155_Campaign_Advice_Port_Blockaded_Thread"	1	1	"Campaign"	"Features"	"Blockades"	0	1	false	1	false	true	"port"	""	false	false	false	"n"
"1795590121"	"3181_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1799447426"	"0720_ep_1_enemy_army_2"	1	1	"Campaign"	"Episodic"	"1"	1	3	false	0	false	false	"none"	""	false	false	false	"n"
"1806104360"	"3148_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1813634075"	"0182_Battle_Advice_Crossing_The_T_Thread"	1	1	"Naval Battle"	"Units"	"Formations"	1	0	false	3	false	false	"none"	""	false	false	false	"n"
"1816023380"	"3021_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1818853100"	"1201_Campaign_Advice_UI_Help_Units_Thread"	1	1	"Campaign"	"UI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"
"1835873356"	"3091_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1838504917"	"1147_Campaign_Advice_Trade_Theatres_Thread"	1	1	"Campaign"	"Features"	"Trade"	0	4	false	2	false	false	"none"	""	false	false	false	"n"
"1840325200"	"3135_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1843578025"	"4005_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"
"1843928183"	"5148_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1849066496"	"3057_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1853095610"	"3031_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1857473489"	"1091_Campaign_Advice_Movement_Exhausted_Thread"	1	1	"Campaign"	"Character"	"Movement"	1	0	false	3	true	false	"none"	""	false	false	false	"n"
"1862829540"	"5125_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1864672029"	"1057_Campaign_Advice_Slot_Selected_Thread"	2	4	"Campaign"	"Slots"	"Ports"	1	0	false	1	false	false	"none"	""	false	false	false	"n"
"1866068532"	"0124_Battle_Advice_Round_Shot_Thread"	1	1	"Battle"	"Units"	"Ammo"	1	0	false	2	false	false	"none"	""	false	false	false	"n"
"1872928723"	"3000_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1874367125"	"0708_ep_1_construct_fishery_1"	2	5	"Campaign"	"Episodic"	"1"	100	4	false	0	false	true	"mission"	""	false	false	false	"n"
"1877282481"	"0200_Battle_Advice_Naval_Speed_Slider_Thread"	1	1	"Naval Battle"	"UI"	"HUD"	1	0	false	1	true	false	"none"	""	false	false	false	"n"
"1880374824"	"0115_Battle_Advice_Grenadiers_Thread"	1	1	"Battle"	"Units"	"Land"	1	0	false	1	false	false	"none"	""	false	false	false	"n"
"1882907085"	"0211_Battle_Advice_Siege_Ladders_Thread"	1	1	"Battle"	"Siege"	"Attack"	1	0	false	1	true	false	"none"	""	false	false	false	"n"
"1885591996"	"1126a_Campaign_Advice_Warning_Cashflow_Thread"	1	1	"Campaign"	"Warnings"	"Cashflow"	0	2	false	1	false	false	"none"	""	false	false	false	"n"
"1885686235"	"0721_ep_1_region_borders"	1	1	"Campaign"	"Episodic"	"1"	1	3	false	0	false	false	"none"	""	false	false	false	"n"
"1887004142"	"4087_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"
"1890345234"	"5192_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1891376710"	"5123_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1895229457"	"3136_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1899536816"	"1066_Campaign_Advice_Character_Selected_Thread"	2	5	"Campaign"	"Characters"	"Commanders"	1	0	false	2	false	false	"none"	""	false	false	false	"n"
"1900236590"	"1095_Campaign_Advice_Trade_Agreement_Thread"	2	4	"Campaign"	"Features"	"Trade"	1	0	false	1	true	false	"none"	""	false	false	false	"n"
"1904159294"	"5012_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1904902293"	"1101_Campaign_Advice_Sieges_Thread"	2	3	"Campaign"	"Features"	"Sieges"	1	0	false	1	false	false	"none"	""	false	false	false	"n"
"1912850156"	"0030_Battle_Advice_Fighting_With_Cavalry_Thread"	1	1	"Battle"	"Units"	"Tactics"	1	0	false	1	true	false	"none"	""	false	false	false	"n"
"1916043659"	"0198_Battle_Advice_Naval_Formations_Button_Thread"	1	1	"Naval Battle"	"UI"	"Buttons"	1	0	false	2	false	false	"none"	""	false	false	false	"n"
"1916585642"	"0173_Battle_Advice_Steam_Characteristics_Thread"	1	1	"Naval Battle"	"Units"	"Naval"	1	0	false	2	false	false	"none"	""	false	false	false	"n"
"1924660827"	"0043_Battle_Advice_Cavalry_Against_Camels_Thread"	1	1	"Battle"	"Units"	"Tactics"	1	0	false	1	true	false	"none"	""	false	false	false	"n"
"1927997721"	"5067_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1935772327"	"5077_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1940727579"	"0217_Battle_Advice_Wavering_Morale_Thread"	1	1	"Battle"	"Units"	"Morale"	1	0	false	1	true	true	"battle_unit"	""	false	false	false	"n"
"1944927609"	"0137_Battle_Advice_Ring_Bayonets_Thread"	1	1	"Battle"	"Units"	"Tech"	1	0	false	2	false	false	"none"	""	false	false	false	"n"
"1950152570"	"0157_Battle_Advice_Ship_Ablaze_Thread"	1	1	"Naval Battle"	"Units"	"Naval"	1	0	false	1	true	false	"none"	""	false	false	false	"n"
"1953611164"	"1119_Campaign_Advice_Warning_Rebellion_Thread"	1	1	"Campaign"	"Warnings"	"Rebellions"	0	1	false	1	false	true	"region"	""	false	false	false	"n"
"1960709201"	"1131_Campaign_Advice_Warning_Wealth_Growth_Thread"	1	2	"Campaign"	"Warnings"	"Wealth"	0	3	false	1	false	true	"region"	""	false	false	false	"n"
"1963237656"	"3095_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1980304136"	"4066_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"
"1983380657"	"0207_Battle_Advice_Walls_Breached_Thread"	1	1	"Battle"	"Siege"	"Attack"	1	0	false	1	true	false	"none"	""	false	false	false	"n"
"1984061365"	"3038_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
