version 3, schema advice_levels_tables
Key(string)	Thread_Name(string)	advice_thread_level(int)	points_needed(int)	game_area(string)	category(string)	sub_category(string)	max_repeat_count(int)	repeat_interval(int)	pause_battle(boolean)	priority_level(int)	high_verbosity_only(boolean)	locatable(boolean)	parameter(string)	on_display_script(optstring)	suppressible(boolean)	unknown15(boolean)	unknown16(boolean)	audio_clip(string)	unknown18(string)	unknown19(boolean)
"517414688"	"3209_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"518789186"	"3085_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"522588414"	"3137_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"522946658"	"0149_Battle_Advice_Walls_As_Cover_Thread"	1	1	"Battle"	"Units"	"Tactics"	1	0	false	1	false	false	"none"	""	false	false	false	"n"	"battle_advisor"	true
"528599210"	"1034_Campaign_Advice_UI_Review_Panel_Thread"	1	1	"Campaign"	"UI"	"Panels"	1	0	false	1	true	false	"none"	""	false	false	false	"n"	"campaign_advisor"	true
"530756813"	"6018_Campaign_Tutorial_Advise_Enter_Exit_Town"	1	1	"Campaign"	"Tutorial"	"Help"	1	0	false	0	false	false	"none"	""	false	false	false	"n"	"Berthier"	false
"546473525"	"0726_ep_2_shroud_2_unlocked"	1	1	"Campaign"	"Episodic"	"1"	100	1	false	0	false	true	"settlement"	""	false	false	false	"n"	"campaign_advisor"	false
"546528755"	"1204_Campaign_Advice_UI_Help_Exchange_Thread"	1	1	"Campaign"	"UI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"552200669"	"0810_bat_tut_rest_of_army"	1	1	"Battle"	"Tutorial"	"1"	1	1	false	1	false	false	"none"	""	false	false	false	"n"	"battle_advisor"	false
"553979018"	"5048_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"556641087"	"0146_Battle_Advice_Buildings_As_Cover_Thread"	1	1	"Battle"	"Units"	"Tactics"	1	4	false	1	false	false	"none"	""	false	false	false	"n"	"battle_advisor"	true
"557061387"	"3102_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"559618340"	"6031_Campaign_Tutorial_Advise_Travel_Reims"	1	1	"Camapign"	"Tutorial"	"Help"	1	0	false	0	false	false	"none"	""	false	false	false	"n"	"Berthier"	false
"562860710"	"1206_Campaign_Advice_UI_Help_Agents_Thread"	1	1	"Campaign"	"UI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"1269946535"	"8018_Campaign_Advice_UI_Help_Government_Thread"	1	1	"Campaign"	"UI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"563852189"	"4048_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"570723137"	"6122_Campaign_Tutorial_Battle_Screen"	1	1	"Campaign"	"Tutorial"	"Help"	1	0	false	0	false	false	"none"	""	false	false	false	"n"	"Berthier"	false
"571171380"	"0715_ep_1_garrisoned_units_1"	1	1	"Campaign"	"Episodic"	"1"	1	3	false	0	false	true	"settlement"	""	false	false	false	"n"	"campaign_advisor"	false
"574005125"	"0148_Battle_Advice_Special_Abilities_Button_Thread"	1	1	"Battle"	"UI"	"Buttons"	1	0	false	1	false	false	"none"	""	false	false	false	"n"	"battle_advisor"	false
"576424923"	"4042_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"579859038"	"0061_Battle_Advice_Entice_The_Enemy_Thread"	1	1	"Battle"	"Units"	"Tactics"	1	0	false	3	true	false	"none"	""	false	false	false	"n"	"battle_advisor"	true
"586702953"	"5138_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"588232477"	"1087_Campaign_Advice_Settlement_Occupied_Thread"	1	1	"Campaign"	"Slots"	"Cities"	1	0	false	2	true	false	"none"	""	false	false	false	"n"	"campaign_advisor"	true
"588897548"	"1048_Campaign_Advice_UI_Review_Panel_Thread"	5	12	"Campaign"	"UI"	"Panels"	1	0	false	1	true	false	"none"	""	false	false	false	"n"	"campaign_advisor"	true
"593395637"	"0104_Battle_Advice_Run_Button_Thread"	1	2	"Battle"	"UI"	"Buttons"	1	0	false	1	true	false	"none"	""	false	false	false	"n"	"battle_advisor"	true
"595059043"	"5201_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"598269932"	"2190_Campaign_Advice_Trade_Nodes_Thread"	1	1	"Campaign"	"Features"	"Trade"	1	0	false	1	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"599174447"	"3066_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"600879980"	"0155_Battle_Advice_Ship_Collision_Thread"	1	1	"Naval Battle"	"Units"	"Naval"	1	0	false	1	true	true	"battle_ship"	""	false	false	false	"n"	"naval_advisor"	false
"601478189"	"1062_Campaign_Advice_Slot_Selected_Thread"	1	1	"Campaign"	"Slots"	"Timber Resources"	1	0	false	1	true	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"604840085"	"3169_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"604897443"	"3231_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"606296587"	"1149_Campaign_Advice_Port_Blockaded_Thread"	1	1	"Campaign"	"Features"	"Blockades"	0	1	false	1	false	true	"port"	""	false	false	false	"n"	"campaign_advisor"	false
"609688460"	"0007_Battle_Advice_Enemy_Defending_Hill_Thread"	1	1	"Battle"	"Units"	"Tactics"	1	4	false	3	true	false	"none"	""	false	false	false	"n"	"battle_advisor"	false
"611842951"	"6095_Campaign_Tutorial_Advise_Build_Ship_Reminder"	1	1	"Campaign"	"Tutorial"	"Help"	1	0	false	0	false	false	"none"	""	false	false	false	"n"	"Berthier"	false
"617123496"	"3232_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"623214987"	"1106_Campaign_Advice_Undeveloped_Town_Thread"	1	1	"Campaign"	"Warnings"	"Construction"	0	5	false	1	true	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"626830877"	"3062_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"632989552"	"1109_Campaign_Advice_Fog_Of_War_Thread"	1	1	"Campaign"	"Features"	"Map"	1	0	false	2	true	false	"none"	""	false	false	false	"n"	"campaign_advisor"	true
"634014501"	"0125_Battle_Advice_Explosive_Shells_Thread"	1	1	"Battle"	"Units"	"Ammo"	1	0	false	2	false	false	"none"	""	false	false	false	"n"	"battle_advisor"	true
"637136615"	"1128_Campaign_Advice_Warning_Rebellion_Thread"	1	1	"Campaign"	"Warnings"	"Rebellion"	0	3	false	1	false	true	"region"	""	false	false	false	"n"	"campaign_advisor"	false
"646906330"	"0189_Battle_Advice_Naval_Manoeuvre_Compass_Thread"	1	1	"Naval Battle"	"UI"	"HUD"	1	0	false	2	false	false	"none"	""	false	false	false	"n"	"naval_advisor"	true
"647235039"	"0718_ep_1_garrisoned_units_4"	1	1	"Campaign"	"Episodic"	"1"	1	3	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"655610075"	"0724_ep1_construct_farm_2"	1	1	"Campaign"	"Episodic"	"1"	5	1	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"658104408"	"5121_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"659772888"	"1065_Campaign_Advice_Character_Selected_Thread"	2	5	"Campaign"	"Characters"	"Commanders"	1	0	false	2	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	true
"660416310"	"3113_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"665527234"	"1012_Campaign_Advice_Poland_Initial_Turns_Thread"	1	1	"Campaign"	"Factions"	"Initial"	0	0	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"666217837"	"5015_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"667337653"	"1081_Campaign_Advice_Right_Click_Details_Thread"	1	1	"Campaign"	"UI"	"Panels"	1	0	false	1	true	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"669746731"	"3070_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"669948180"	"5116_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"684183965"	"0133_Battle_Advice_Lancers_Thread"	1	1	"Battle"	"Units"	"Tactics"	1	0	false	2	true	false	"none"	""	false	false	false	"n"	"battle_advisor"	true
"695400466"	"1052_Campaign_Advice_Navy_Promotions_Thread"	1	1	"Campaign"	"Features"	"Promotion"	1	0	false	1	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"698977494"	"5204_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"699668935"	"5229_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"700219983"	"0014_Battle_Advice_Chasing_Skirmishers_Thread"	1	1	"Battle"	"Units"	"Tactics"	1	0	false	2	true	false	"none"	""	false	false	false	"n"	"battle_advisor"	true
"704891735"	"1005a_Campaign_Advice_Russia_Initial_Turns_Thread"	1	1	"Campaign"	"Factions"	"Initial"	0	0	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"705227138"	"0003_Battle_Advice_Enemy_Holding_Ground_Thread"	1	1	"Battle"	"Units"	"Tactics"	1	4	false	2	true	false	"none"	""	false	false	false	"n"	"battle_advisor"	false
"705968367"	"5069_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"709913460"	"0801_bat_tut_select_unit"	1	1	"Battle"	"Tutorial"	"1"	1	1	false	1	false	false	"none"	""	false	false	false	"n"	"battle_advisor"	false
"712607529"	"3018_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"712733371"	"5144_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"723983171"	"1157_Campaign_Advice_Port_Occupied_Thread"	1	1	"Campaign"	"Features"	"Blockades"	1	0	false	1	false	true	"port"	""	false	false	false	"n"	"campaign_advisor"	false
"726592313"	"5035_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"727558000"	"0199_Battle_Advice_Killometer_Thread"	1	1	"Naval Battle"	"UI"	"HUD"	1	0	false	1	true	false	"none"	""	false	false	false	"n"	"battle_advisor"	false
"732655185"	"5011_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"735509842"	"3223_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"736805523"	"5096_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"737354545"	"0077_Battle_Advice_Fire_At_Will_Button_Thread"	1	1	"Battle"	"UI"	"Buttons"	1	0	false	2	false	false	"none"	""	false	false	false	"n"	"battle_advisor"	true
"741298406"	"6039_Campaign_Tutorial_Advise_First_Mission"	1	1	"Campaign"	"Tutorial"	"Help"	1	0	false	0	false	false	"none"	""	false	false	false	"n"	"Berthier"	false
"741582037"	"5223_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"745193175"	"4088_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"746247751"	"0209_Battle_Advice_Concentrate_Fire_Thread"	1	1	"Battle"	"Siege"	"Attack"	0	1	false	3	true	false	"none"	""	false	false	false	"n"	"battle_advisor"	true
"750748716"	"4016_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"751998706"	"3191_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"759661423"	"1070_Campaign_Advice_Character_Selected_Thread"	5	15	"Campaign"	"Characters"	"Agents"	1	0	false	2	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"763073313"	"5243_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"764673932"	"4047_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"767484595"	"3032_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"769398761"	"5113_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"772619485"	"4090_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"773515340"	"1009a_Campaign_Advice_Austria_Initial_Turns_Thread"	1	1	"Campaign"	"Factions"	"Initial"	0	0	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"784036977"	"5130_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"785778079"	"5205_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"788467434"	"3146_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"788490794"	"5016_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"793009497"	"5003_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"800273978"	"4018_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"806088370"	"5127_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"808663260"	"3228_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"815347050"	"4034_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"824724603"	"5241_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"825389317"	"4071_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"826224967"	"6016_Campaign_Tutorial_Advise_Move_Napoleon_Xtra"	1	1	"Campaign"	"Tutorial"	"Help"	1	0	false	0	false	false	"none"	""	false	false	false	"n"	"Berthier"	false
"828096944"	"3172_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"831462515"	"0158_Battle_Advice_Magazine_Explosion_Thread"	1	1	"Naval Battle"	"Units"	"Naval"	1	0	false	1	true	true	"battle_ship"	""	false	false	false	"n"	"naval_advisor"	false
"835244002"	"1195_Campaign_Advice_UI_Help_Missions_Thread"	1	1	"Campaign"	"UI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"835346709"	"5126_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"837336448"	"0722_ep_1_merging_units"	1	1	"Campaign"	"Episodic"	"1"	1	3	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"837487150"	"3059_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"843806652"	"0139_Battle_Advice_Deployment_Image_Thread"	1	1	"Battle"	"UI"	"Hotkeys"	1	0	false	1	true	false	"none"	""	false	false	false	"n"	"battle_advisor"	true
"844009900"	"5062_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"844239879"	"5132_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"848100090"	"5151_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"856417993"	"1037_Campaign_Advice_UI_Review_Panel_Thread"	1	1	"Campaign"	"UI"	"Panels"	1	0	false	2	true	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"856976915"	"6069_Campaign_Tutorial_Advise_Recruite_Cannon"	1	1	"Campaign"	"Tutorial"	"Help"	1	0	false	0	false	false	"none"	""	false	false	false	"n"	"Berthier"	false
"862792504"	"6116_Campaign_Tutorial_Chapter_10_Intro"	1	1	"Campaign"	"Tutorial"	"Help"	1	0	false	0	false	false	"none"	""	false	false	false	"n"	"Berthier"	false
"863429591"	"0808_bat_tut_enemy_unit_routing"	1	1	"Battle"	"Tutorial"	"1"	1	1	false	1	false	false	"none"	""	false	false	false	"n"	"battle_advisor"	false
"863591879"	"5045_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"865903950"	"4014_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"868450528"	"1197_Campaign_Advice_UI_Help_Prebattle_Thread"	1	1	"Campaign"	"UI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"873187074"	"5087_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"875500941"	"4063_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"877818754"	"0126_Battle_Advice_Percussive_Shells_Thread"	1	1	"Battle"	"Units"	"Ammo"	1	0	false	2	false	false	"none"	""	false	false	false	"n"	"battle_advisor"	true
"884163357"	"3161_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"886642523"	"1047_Campaign_Advice_UI_Review_Panel_Thread"	1	1	"Campaign"	"UI"	"Panels"	1	0	false	1	true	false	"none"	""	false	false	false	"n"	"campaign_advisor"	true
"892374275"	"0142_Battle_Advice_Sabres_Muskets_Thread"	1	1	"Battle"	"Units"	"Tactics"	1	0	false	3	true	false	"none"	""	false	false	false	"n"	"battle_advisor"	true
"894584663"	"6124_Campaign_Tutorial_Build_Factory"	1	1	"Campaign"	"Tutorial"	"Help"	1	0	false	0	false	false	"none"	""	false	false	false	"n"	"Berthier"	false
"895835250"	"6120_Campaign_Tutorial_Advise_Trade"	1	1	"Campaign"	"Tutorial"	"Help"	1	0	false	0	false	false	"none"	""	false	false	false	"n"	"Berthier"	false
"896105276"	"6004_Campaign_Tutorial_Advise_Camera_Drag"	1	1	"Campaign"	"Tutorial"	"Help"	1	0	false	0	false	false	"none"	""	false	false	false	"n"	"Berthier"	false
