version 1, schema technology_faction_junctions_tables
Tech_IDRef(string)	Faction_IDRef(string)
"military_army_platoon_firing"	"thirteen_colonies"
"military_army_platoon_firing"	"tuscany"
"military_army_platoon_firing"	"united_states"
"military_army_platoon_firing"	"venice"
"military_army_platoon_firing"	"virginia"
"military_army_platoon_firing"	"virginia_colonists"
"military_army_platoon_firing"	"westphalia"
"military_army_platoon_firing"	"wurttemberg"
"military_army_plug_bayonet"	"afghanistan"
"military_army_plug_bayonet"	"american_rebels"
"military_army_plug_bayonet"	"amerind_rebels"
"military_army_plug_bayonet"	"austria"
"military_army_plug_bayonet"	"austrian_rebels"
"military_army_plug_bayonet"	"barbary_rebels"
"military_army_plug_bayonet"	"barbary_states"
"military_army_plug_bayonet"	"bavaria"
"military_army_plug_bayonet"	"britain"
"military_army_plug_bayonet"	"british_rebels"
"military_army_plug_bayonet"	"british_settler_rebels"
"military_army_plug_bayonet"	"chechenya_dagestan"
"military_army_plug_bayonet"	"cherokee"
"military_army_plug_bayonet"	"colombia"
"military_army_plug_bayonet"	"cossack_rebels"
"military_army_plug_bayonet"	"courland"
"military_army_plug_bayonet"	"crimean_khanate"
"military_army_plug_bayonet"	"denmark"
"military_army_plug_bayonet"	"dutch_rebels"
"military_army_plug_bayonet"	"european_settler_rebels"
"military_army_plug_bayonet"	"france"
"military_army_plug_bayonet"	"french_rebels"
"military_army_plug_bayonet"	"french_settler_rebels"
"military_army_plug_bayonet"	"genoa"
"military_army_plug_bayonet"	"georgia"
"military_army_plug_bayonet"	"greece"
"military_army_plug_bayonet"	"greek_rebels"
"military_army_plug_bayonet"	"hannover"
"military_army_plug_bayonet"	"hessen"
"military_army_plug_bayonet"	"holstein_gottorp"
"military_army_plug_bayonet"	"hungary"
"military_army_plug_bayonet"	"huron"
"military_army_plug_bayonet"	"india_settler_rebels"
"military_army_plug_bayonet"	"inuit"
"military_army_plug_bayonet"	"ireland"
"military_army_plug_bayonet"	"iroquoi"
"military_army_plug_bayonet"	"italian_rebels"
"military_army_plug_bayonet"	"khanate_khiva"
"military_army_plug_bayonet"	"knights_stjohn"
"military_army_plug_bayonet"	"louisiana"
"military_army_plug_bayonet"	"mamelukes"
"military_army_plug_bayonet"	"maratha"
"military_army_plug_bayonet"	"maratha_rebels"
"military_army_plug_bayonet"	"mecklenburg"
"military_army_plug_bayonet"	"mexico"
"military_army_plug_bayonet"	"middle_east_settler_rebels"
"military_army_plug_bayonet"	"morocco"
"military_army_plug_bayonet"	"mughal"
"military_army_plug_bayonet"	"mughal_rebels"
"military_army_plug_bayonet"	"mysore"
"military_army_plug_bayonet"	"naples_sicily"
"military_army_plug_bayonet"	"netherlands"
"military_army_plug_bayonet"	"new_spain"
"military_army_plug_bayonet"	"norway"
"military_army_plug_bayonet"	"ottoman_rebels"
"military_army_plug_bayonet"	"ottomans"
"military_army_plug_bayonet"	"papal_states"
"military_army_plug_bayonet"	"persian_rebels"
"military_army_plug_bayonet"	"piedmont_savoy"
"military_army_plug_bayonet"	"pirates"
"military_army_plug_bayonet"	"plains"
"military_army_plug_bayonet"	"poland_lithuania"
"military_army_plug_bayonet"	"portugal"
"military_army_plug_bayonet"	"portugese_rebels"
"military_army_plug_bayonet"	"powhatan"
"military_army_plug_bayonet"	"prussia"
"military_army_plug_bayonet"	"prussian_rebels"
"military_army_plug_bayonet"	"pueblo"
"military_army_plug_bayonet"	"punjab"
"military_army_plug_bayonet"	"quebec"
"military_army_plug_bayonet"	"russia"
"military_army_plug_bayonet"	"safavids"
"military_army_plug_bayonet"	"saxony"
"military_army_plug_bayonet"	"scandinavian_rebels"
"military_army_plug_bayonet"	"scotland"
"military_army_plug_bayonet"	"sikh_rebels"
"military_army_plug_bayonet"	"slavic_rebels"
"military_army_plug_bayonet"	"spain"
"military_army_plug_bayonet"	"spanish_rebels"
"military_army_plug_bayonet"	"spanish_settler_rebels"
"military_army_plug_bayonet"	"sweden"
"military_army_plug_bayonet"	"swiss_confederation"
"military_army_plug_bayonet"	"thirteen_colonies"
"military_army_plug_bayonet"	"tuscany"
"military_army_plug_bayonet"	"united_states"
"military_army_plug_bayonet"	"venice"
"military_army_plug_bayonet"	"virginia"
"military_army_plug_bayonet"	"virginia_colonists"
"military_army_plug_bayonet"	"westphalia"
"military_army_plug_bayonet"	"wurttemberg"
"military_army_reoganised_procurement"	"afghanistan"
"military_army_reoganised_procurement"	"american_rebels"
"military_army_reoganised_procurement"	"amerind_rebels"
"military_army_reoganised_procurement"	"austria"
"military_army_reoganised_procurement"	"austrian_rebels"
"military_army_reoganised_procurement"	"barbary_rebels"
"military_army_reoganised_procurement"	"barbary_states"
"military_army_reoganised_procurement"	"bavaria"
"military_army_reoganised_procurement"	"britain"
"military_army_reoganised_procurement"	"british_rebels"
"military_army_reoganised_procurement"	"british_settler_rebels"
"military_army_reoganised_procurement"	"chechenya_dagestan"
"military_army_reoganised_procurement"	"cherokee"
"military_army_reoganised_procurement"	"colombia"
"military_army_reoganised_procurement"	"cossack_rebels"
"military_army_reoganised_procurement"	"courland"
"military_army_reoganised_procurement"	"crimean_khanate"
"military_army_reoganised_procurement"	"denmark"
"military_army_reoganised_procurement"	"dutch_rebels"
"military_army_reoganised_procurement"	"european_settler_rebels"
"military_army_reoganised_procurement"	"france"
"military_army_reoganised_procurement"	"french_rebels"
"military_army_reoganised_procurement"	"french_settler_rebels"
"military_army_reoganised_procurement"	"genoa"
"military_army_reoganised_procurement"	"georgia"
"military_army_reoganised_procurement"	"greece"
"military_army_reoganised_procurement"	"greek_rebels"
"military_army_reoganised_procurement"	"hannover"
"military_army_reoganised_procurement"	"hessen"
"military_army_reoganised_procurement"	"holstein_gottorp"
"military_army_reoganised_procurement"	"hungary"
"military_army_reoganised_procurement"	"huron"
"military_army_reoganised_procurement"	"india_settler_rebels"
"military_army_reoganised_procurement"	"inuit"
"military_army_reoganised_procurement"	"ireland"
"military_army_reoganised_procurement"	"iroquoi"
"military_army_reoganised_procurement"	"italian_rebels"
"military_army_reoganised_procurement"	"khanate_khiva"
"military_army_reoganised_procurement"	"knights_stjohn"
"military_army_reoganised_procurement"	"louisiana"
"military_army_reoganised_procurement"	"mamelukes"
"military_army_reoganised_procurement"	"maratha"
"military_army_reoganised_procurement"	"maratha_rebels"
"military_army_reoganised_procurement"	"mecklenburg"
"military_army_reoganised_procurement"	"mexico"
"military_army_reoganised_procurement"	"middle_east_settler_rebels"
"military_army_reoganised_procurement"	"morocco"
"military_army_reoganised_procurement"	"mughal"
"military_army_reoganised_procurement"	"mughal_rebels"
"military_army_reoganised_procurement"	"mysore"
"military_army_reoganised_procurement"	"naples_sicily"
"military_army_reoganised_procurement"	"netherlands"
"military_army_reoganised_procurement"	"new_spain"
"military_army_reoganised_procurement"	"norway"
"military_army_reoganised_procurement"	"ottoman_rebels"
"military_army_reoganised_procurement"	"ottomans"
"military_army_reoganised_procurement"	"papal_states"
"military_army_reoganised_procurement"	"persian_rebels"
"military_army_reoganised_procurement"	"piedmont_savoy"
"military_army_reoganised_procurement"	"pirates"
"military_army_reoganised_procurement"	"plains"
"military_army_reoganised_procurement"	"poland_lithuania"
"military_army_reoganised_procurement"	"portugal"
"military_army_reoganised_procurement"	"portugese_rebels"
"military_army_reoganised_procurement"	"powhatan"
"military_army_reoganised_procurement"	"prussia"
"military_army_reoganised_procurement"	"prussian_rebels"
"military_army_reoganised_procurement"	"pueblo"
"military_army_reoganised_procurement"	"punjab"
"military_army_reoganised_procurement"	"quebec"
"military_army_reoganised_procurement"	"russia"
"military_army_reoganised_procurement"	"safavids"
"military_army_reoganised_procurement"	"saxony"
"military_army_reoganised_procurement"	"scandinavian_rebels"
"military_army_reoganised_procurement"	"scotland"
"military_army_reoganised_procurement"	"sikh_rebels"
"military_army_reoganised_procurement"	"slavic_rebels"
"military_army_reoganised_procurement"	"spain"
"military_army_reoganised_procurement"	"spanish_rebels"
"military_army_reoganised_procurement"	"spanish_settler_rebels"
"military_army_reoganised_procurement"	"sweden"
"military_army_reoganised_procurement"	"swiss_confederation"
"military_army_reoganised_procurement"	"thirteen_colonies"
"military_army_reoganised_procurement"	"tuscany"
"military_army_reoganised_procurement"	"united_states"
"military_army_reoganised_procurement"	"venice"
"military_army_reoganised_procurement"	"virginia"
"military_army_reoganised_procurement"	"virginia_colonists"
"military_army_reoganised_procurement"	"westphalia"
"military_army_reoganised_procurement"	"wurttemberg"
"military_army_ring_bayonet"	"afghanistan"
"military_army_ring_bayonet"	"american_rebels"
"military_army_ring_bayonet"	"amerind_rebels"
"military_army_ring_bayonet"	"austria"
"military_army_ring_bayonet"	"austrian_rebels"
"military_army_ring_bayonet"	"barbary_rebels"
"military_army_ring_bayonet"	"barbary_states"
"military_army_ring_bayonet"	"bavaria"
"military_army_ring_bayonet"	"britain"
"military_army_ring_bayonet"	"british_rebels"
"military_army_ring_bayonet"	"british_settler_rebels"
"military_army_ring_bayonet"	"chechenya_dagestan"
"military_army_ring_bayonet"	"cherokee"
"military_army_ring_bayonet"	"colombia"
"military_army_ring_bayonet"	"cossack_rebels"
"military_army_ring_bayonet"	"courland"
"military_army_ring_bayonet"	"crimean_khanate"
"military_army_ring_bayonet"	"denmark"
"military_army_ring_bayonet"	"dutch_rebels"
"military_army_ring_bayonet"	"european_settler_rebels"
"military_army_ring_bayonet"	"france"
"military_army_ring_bayonet"	"french_rebels"
"military_army_ring_bayonet"	"french_settler_rebels"
"military_army_ring_bayonet"	"genoa"
"military_army_ring_bayonet"	"georgia"
"military_army_ring_bayonet"	"greece"
"military_army_ring_bayonet"	"greek_rebels"
"military_army_ring_bayonet"	"hannover"
"military_army_ring_bayonet"	"hessen"
"military_army_ring_bayonet"	"holstein_gottorp"
"military_army_ring_bayonet"	"hungary"
"military_army_ring_bayonet"	"huron"
"military_army_ring_bayonet"	"india_settler_rebels"
"military_army_ring_bayonet"	"inuit"
"military_army_ring_bayonet"	"ireland"
"military_army_ring_bayonet"	"iroquoi"
"military_army_ring_bayonet"	"italian_rebels"
"military_army_ring_bayonet"	"khanate_khiva"
"military_army_ring_bayonet"	"knights_stjohn"
"military_army_ring_bayonet"	"louisiana"
"military_army_ring_bayonet"	"mamelukes"
"military_army_ring_bayonet"	"maratha"
"military_army_ring_bayonet"	"maratha_rebels"
"military_army_ring_bayonet"	"mecklenburg"
"military_army_ring_bayonet"	"mexico"
"military_army_ring_bayonet"	"middle_east_settler_rebels"
"military_army_ring_bayonet"	"morocco"
"military_army_ring_bayonet"	"mughal"
"military_army_ring_bayonet"	"mughal_rebels"
"military_army_ring_bayonet"	"mysore"
"military_army_ring_bayonet"	"naples_sicily"
"military_army_ring_bayonet"	"netherlands"
"military_army_ring_bayonet"	"new_spain"
"military_army_ring_bayonet"	"norway"
"military_army_ring_bayonet"	"ottoman_rebels"
"military_army_ring_bayonet"	"ottomans"
"military_army_ring_bayonet"	"papal_states"
"military_army_ring_bayonet"	"persian_rebels"
"military_army_ring_bayonet"	"piedmont_savoy"
"military_army_ring_bayonet"	"pirates"
"military_army_ring_bayonet"	"plains"
"military_army_ring_bayonet"	"poland_lithuania"
"military_army_ring_bayonet"	"portugal"
"military_army_ring_bayonet"	"portugese_rebels"
"military_army_ring_bayonet"	"powhatan"
"military_army_ring_bayonet"	"prussia"
"military_army_ring_bayonet"	"prussian_rebels"
"military_army_ring_bayonet"	"pueblo"
"military_army_ring_bayonet"	"punjab"
"military_army_ring_bayonet"	"quebec"
"military_army_ring_bayonet"	"russia"
"military_army_ring_bayonet"	"safavids"
"military_army_ring_bayonet"	"saxony"
"military_army_ring_bayonet"	"scandinavian_rebels"
"military_army_ring_bayonet"	"scotland"
"military_army_ring_bayonet"	"sikh_rebels"
"military_army_ring_bayonet"	"slavic_rebels"
"military_army_ring_bayonet"	"spain"
"military_army_ring_bayonet"	"spanish_rebels"
"military_army_ring_bayonet"	"spanish_settler_rebels"
"military_army_ring_bayonet"	"sweden"
"military_army_ring_bayonet"	"swiss_confederation"
"military_army_ring_bayonet"	"thirteen_colonies"
"military_army_ring_bayonet"	"tuscany"
"military_army_ring_bayonet"	"united_states"
"military_army_ring_bayonet"	"venice"
"military_army_ring_bayonet"	"virginia"
"military_army_ring_bayonet"	"virginia_colonists"
"military_army_ring_bayonet"	"westphalia"
"military_army_ring_bayonet"	"wurttemberg"
"military_army_shortened_carbines"	"afghanistan"
"military_army_shortened_carbines"	"american_rebels"
"military_army_shortened_carbines"	"amerind_rebels"
"military_army_shortened_carbines"	"austria"
"military_army_shortened_carbines"	"austrian_rebels"
"military_army_shortened_carbines"	"barbary_rebels"
"military_army_shortened_carbines"	"barbary_states"
"military_army_shortened_carbines"	"bavaria"
"military_army_shortened_carbines"	"britain"
"military_army_shortened_carbines"	"british_rebels"
"military_army_shortened_carbines"	"british_settler_rebels"
"military_army_shortened_carbines"	"chechenya_dagestan"
"military_army_shortened_carbines"	"cherokee"
"military_army_shortened_carbines"	"colombia"
"military_army_shortened_carbines"	"cossack_rebels"
"military_army_shortened_carbines"	"courland"
"military_army_shortened_carbines"	"crimean_khanate"
"military_army_shortened_carbines"	"denmark"
"military_army_shortened_carbines"	"dutch_rebels"
"military_army_shortened_carbines"	"european_settler_rebels"
"military_army_shortened_carbines"	"france"
"military_army_shortened_carbines"	"french_rebels"
"military_army_shortened_carbines"	"french_settler_rebels"
"military_army_shortened_carbines"	"genoa"
"military_army_shortened_carbines"	"georgia"
"military_army_shortened_carbines"	"greece"
"military_army_shortened_carbines"	"greek_rebels"
"military_army_shortened_carbines"	"hannover"
"military_army_shortened_carbines"	"hessen"
"military_army_shortened_carbines"	"holstein_gottorp"
"military_army_shortened_carbines"	"hungary"
"military_army_shortened_carbines"	"huron"
"military_army_shortened_carbines"	"india_settler_rebels"
"military_army_shortened_carbines"	"inuit"
"military_army_shortened_carbines"	"ireland"
"military_army_shortened_carbines"	"iroquoi"
"military_army_shortened_carbines"	"italian_rebels"
"military_army_shortened_carbines"	"khanate_khiva"
"military_army_shortened_carbines"	"knights_stjohn"
"military_army_shortened_carbines"	"louisiana"
"military_army_shortened_carbines"	"mamelukes"
